P_ID,P_Name,Category,Specs,Price,Nro_Ope,Edad_Prom,Flg_Hombre,Flg_Mujer,Per_VenL,Mes_Lanza,Prod_Rat,Flg_M5_post,Und_M6,Und_Ven,Afin_Hombre,Afin_Mujer,Edad_Pts,MesL_Pts,Grupo_Specs,Nom_Gru_Specs,Rango_Precio,Val_Ran_Precio,C1_Rat,C3_Ven,Flag_Exito,Flag_Exito2,Flag_Exito3,Flag_Exito4,Flag_Exito5,Flag_Exito6,Flag_Exito7
PD_21009975,Relate,4,your,444.3,1,68,0,1,202405,5,0.0,0,1,1,0.0,0.5274,5,-1,0.0,0: Sin valor temático,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21001446,Degree,2,off,212.26,1,34,1,0,202301,1,0.0,0,6,6,0.498,0.0,6,3,0.0,0: Sin valor temático,De s/201 a s/300,3,0,1,0,0,0,0,0,1,0
PD_21007793,During,0,boy,350.57,1,23,0,1,202409,9,0.0,0,6,6,0.0,0.4954,6,5,3.0,3: Entorno familiar,De s/301 a s/400,4,0,1,0,0,0,0,0,1,0
PD_21008990,Performance,0,despite,458.51,1,59,1,0,202303,3,0.0,0,9,9,0.4954,0.0,1,2,0.0,0: Sin valor temático,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21004693,Significant,1,federal,158.38,1,69,0,1,202309,9,0.0,0,6,6,0.0,0.4976,5,2,9.0,9: Instituciones,De s/101 a s/200,2,0,1,0,0,0,0,0,1,0
PD_21008167,Inside,0,those,80.87,1,47,0,1,202406,6,3.0,0,1,1,0.0,0.4954,4,2,0.0,0: Sin valor temático,De s/10 a s/100,1,1,1,0,0,1,0,0,1,1
PD_21001911,Second,2,nearly,22.73,1,56,0,1,202301,1,5.0,0,9,9,0.0,0.498,4,3,0.0,0: Sin valor temático,De s/10 a s/100,1,1,1,0,0,1,0,0,1,1
PD_21003764,Plant,2,today,337.41,2,62,0,1,202403,3,2.5,0,4,8,0.0,0.498,4,2,0.0,0: Sin valor temático,De s/301 a s/400,4,0,1,0,0,0,0,0,1,0
PD_21008295,Guess,3,contain,150.3,2,58,1,0,202307,7,3.5,0,7,14,0.5248,0.0,1,2,2.0,2: Desarrollo personal,De s/101 a s/200,2,1,1,0,0,1,0,0,1,1
PD_21008508,Expect,0,free,162.95,1,45,0,1,202301,1,0.0,0,10,10,0.0,0.4954,4,1,0.0,0: Sin valor temático,De s/101 a s/200,2,0,1,0,0,0,0,0,1,0
PD_21004286,Note,3,Congress,274.03,1,42,0,1,202403,3,0.0,0,2,2,0.0,0.5248,4,2,5.0,5: Entorno social,De s/201 a s/300,3,0,1,0,0,0,0,0,1,0
PD_21000662,Budget,0,help,268.73,2,32,1,0,202408,8,1.0,0,3,6,0.4954,0.0,7,2,7.0,7: Gestión emocional,De s/201 a s/300,3,0,1,0,0,0,0,0,1,0
PD_21004945,Itself,3,from,492.53,1,25,0,1,202403,3,0.0,0,3,3,0.0,0.5248,5,2,0.0,0: Sin valor temático,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21008850,Drive,1,explain,25.86,1,41,1,0,202305,5,2.0,0,9,9,0.4976,0.0,4,2,0.0,0: Sin valor temático,De s/10 a s/100,1,0,1,0,0,0,0,0,1,0
PD_21008962,Nor,1,fight,442.56,3,33,0,1,202401,1,3.67,0,10,30,0.0,0.4976,7,5,0.0,0: Sin valor temático,De s/401 a s/500,5,1,0,0,0,1,0,0,0,0
PD_21009216,Player,3,style,422.07,1,68,0,1,202308,8,0.0,0,7,7,0.0,0.5248,6,5,1.0,1: Arte y creatividad,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21006678,Later,2,her,480.86,1,31,0,1,202401,1,0.0,0,4,4,0.0,0.498,6,3,0.0,0: Sin valor temático,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21001946,Next,0,begin,454.38,1,26,0,1,202304,4,2.0,0,2,2,0.0,0.4954,7,2,0.0,0: Sin valor temático,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21002212,Suffer,3,fear,369.68,1,69,1,0,202310,10,0.0,0,3,3,0.5248,0.0,6,2,5.0,5: Entorno social,De s/301 a s/400,4,0,1,0,0,0,0,0,1,0
PD_21005412,Trial,2,scientist,44.09,1,65,0,1,202310,10,0.0,0,10,10,0.0,0.498,5,5,9.0,9: Instituciones,De s/10 a s/100,1,0,1,0,0,0,0,0,1,0
PD_21009139,Four,4,woman,95.51,1,47,0,1,202310,10,0.0,0,7,7,0.0,0.5274,3,2,1.0,1: Arte y creatividad,De s/10 a s/100,1,0,1,0,0,0,0,0,1,0
PD_21003681,Indeed,3,central,15.17,1,35,1,0,202408,8,0.0,0,9,9,0.5248,0.0,2,5,0.0,0: Sin valor temático,De s/10 a s/100,1,0,1,0,0,0,0,0,1,0
PD_21009582,Piece,0,property,435.01,1,21,0,1,202304,4,0.0,0,9,9,0.0,0.4954,6,2,2.0,2: Desarrollo personal,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21001677,World,4,discuss,122.05,2,65,1,0,202304,4,3.0,0,3,6,0.5274,0.0,5,5,0.0,0: Sin valor temático,De s/101 a s/200,2,1,1,0,0,1,0,0,1,1
PD_21002555,Nature,3,suffer,90.55,1,38,1,0,202405,5,0.0,0,7,7,0.5248,0.0,2,-1,0.0,0: Sin valor temático,De s/10 a s/100,1,0,1,0,0,0,0,0,1,0
PD_21002716,Able,3,human,462.16,1,22,1,0,202406,6,0.0,0,10,10,0.5248,0.0,5,2,4.0,4: Entorno laboral,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21003855,Manager,0,at,111.41,1,49,0,1,202412,12,0.0,0,2,2,0.0,0.4954,2,0,0.0,0: Sin valor temático,De s/101 a s/200,2,0,1,0,0,0,0,0,1,0
PD_21004104,Hand,4,scene,124.37,1,36,1,0,202303,3,4.0,0,4,4,0.5274,0.0,2,-1,2.0,2: Desarrollo personal,De s/101 a s/200,2,1,1,0,0,1,0,0,1,1
PD_21004438,War,1,blood,391.51,1,52,0,1,202305,5,0.0,0,7,7,0.0,0.4976,3,2,8.0,8: Cuidado personal,De s/301 a s/400,4,0,1,0,0,0,0,0,1,0
PD_21008912,Election,1,them,117.9,2,64,0,1,202405,5,1.5,0,5,10,0.0,0.4976,5,2,0.0,0: Sin valor temático,De s/101 a s/200,2,0,1,0,0,0,0,0,1,0
PD_21002093,Everybody,3,tough,407.48,1,41,0,1,202310,10,4.0,0,4,4,0.0,0.5248,2,2,0.0,0: Sin valor temático,De s/401 a s/500,5,1,1,0,0,1,0,0,1,1
PD_21009421,Easy,2,contain,453.2,1,50,0,1,202308,8,2.0,0,8,8,0.0,0.498,2,2,2.0,2: Desarrollo personal,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21002351,Research,3,stay,148.56,1,45,0,1,202310,10,0.0,0,3,3,0.0,0.5248,4,2,0.0,0: Sin valor temático,De s/101 a s/200,2,0,1,0,0,0,0,0,1,0
PD_21003433,Project,2,poor,38.78,1,18,1,0,202312,12,3.0,0,2,2,0.498,0.0,7,2,7.0,7: Gestión emocional,De s/10 a s/100,1,1,1,0,0,1,0,0,1,1
PD_21008782,Central,0,agency,393.24,1,36,0,1,202301,1,0.0,0,7,7,0.0,0.4954,3,1,5.0,5: Entorno social,De s/301 a s/400,4,0,1,0,0,0,0,0,1,0
PD_21009466,Seek,3,movie,424.68,1,42,1,0,202306,6,0.0,0,9,9,0.5248,0.0,4,2,5.0,5: Entorno social,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21003849,Agreement,1,minute,268.75,1,24,0,1,202304,4,0.0,0,4,4,0.0,0.4976,6,2,0.0,0: Sin valor temático,De s/201 a s/300,3,0,1,0,0,0,0,0,1,0
PD_21009816,Operation,0,green,53.46,1,38,0,1,202302,2,0.0,0,10,10,0.0,0.4954,3,1,8.0,8: Cuidado personal,De s/10 a s/100,1,0,1,0,0,0,0,0,1,0
PD_21003131,Thing,1,for,267.12,1,57,1,0,202407,7,0.0,0,9,9,0.4976,0.0,1,0,0.0,0: Sin valor temático,De s/201 a s/300,3,0,1,0,0,0,0,0,1,0
PD_21002982,Development,4,listen,30.91,2,32,1,0,202408,8,5.0,0,1,2,0.5274,0.0,7,2,0.0,0: Sin valor temático,De s/10 a s/100,1,1,1,0,0,1,0,0,1,1
PD_21006556,Style,1,west,158.81,1,26,0,1,202403,3,0.0,0,6,6,0.0,0.4976,7,1,0.0,0: Sin valor temático,De s/101 a s/200,2,0,1,0,0,0,0,0,1,0
PD_21006982,War,3,soon,246.2,1,50,1,0,202310,10,0.0,0,5,5,0.5248,0.0,3,2,0.0,0: Sin valor temático,De s/201 a s/300,3,0,1,0,0,0,0,0,1,0
PD_21008865,Throughout,3,same,265.37,1,32,1,0,202411,11,4.0,0,5,5,0.5248,0.0,7,-1,0.0,0: Sin valor temático,De s/201 a s/300,3,1,1,0,0,1,0,0,1,1
PD_21003610,Break,2,when,157.58,2,38,0,1,202310,10,2.5,1,18,18,0.0,0.498,3,5,0.0,0: Sin valor temático,De s/101 a s/200,2,0,1,0,0,0,1,1,1,0
PD_21009305,Up,0,plan,487.32,1,26,0,1,202405,5,0.0,0,1,1,0.0,0.4954,7,6,7.0,7: Gestión emocional,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21001892,Section,3,bit,476.0,1,35,0,1,202311,11,0.0,0,7,7,0.0,0.5248,2,-1,0.0,0: Sin valor temático,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21003253,Control,4,general,324.97,1,49,0,1,202412,12,2.0,0,7,7,0.0,0.5274,4,1,4.0,4: Entorno laboral,De s/301 a s/400,4,0,1,0,0,0,0,0,1,0
PD_21007331,Identify,4,magazine,199.12,1,40,1,0,202401,1,0.0,0,6,6,0.5274,0.0,2,5,1.0,1: Arte y creatividad,De s/101 a s/200,2,0,1,0,0,0,0,0,1,0
PD_21008088,Expert,3,because,321.43,1,63,1,0,202403,3,0.0,0,9,9,0.5248,0.0,6,2,0.0,0: Sin valor temático,De s/301 a s/400,4,0,1,0,0,0,0,0,1,0
PD_21003780,Who,2,three,336.78,1,34,1,0,202301,1,2.0,0,6,6,0.498,0.0,6,3,0.0,0: Sin valor temático,De s/301 a s/400,4,0,1,0,0,0,0,0,1,0
PD_21001296,Mention,4,ever,156.97,1,58,1,0,202304,4,0.0,0,8,8,0.5274,0.0,1,5,0.0,0: Sin valor temático,De s/101 a s/200,2,0,1,0,0,0,0,0,1,0
PD_21007085,Commercial,3,kid,280.32,2,35,1,0,202310,10,2.5,0,4,8,0.5248,0.0,2,2,3.0,3: Entorno familiar,De s/201 a s/300,3,0,1,0,0,0,0,0,1,0
PD_21001990,Always,3,deep,142.07,1,59,0,1,202405,5,4.0,0,1,1,0.0,0.5248,1,-1,2.0,2: Desarrollo personal,De s/101 a s/200,2,1,1,0,0,1,0,0,1,1
PD_21003357,Nice,4,five,94.39,1,25,1,0,202408,8,0.0,0,7,7,0.5274,0.0,6,2,0.0,0: Sin valor temático,De s/10 a s/100,1,0,1,0,0,0,0,0,1,0
PD_21006787,Receive,0,year,141.91,1,47,0,1,202301,1,3.0,0,8,8,0.0,0.4954,4,1,0.0,0: Sin valor temático,De s/101 a s/200,2,1,1,0,0,1,0,0,1,1
PD_21006877,Plant,2,try,57.2,2,22,0,1,202310,10,3.0,0,7,14,0.0,0.498,7,5,0.0,0: Sin valor temático,De s/10 a s/100,1,1,1,0,0,1,0,0,1,1
PD_21007433,Physical,0,indicate,78.29,1,58,0,1,202305,5,0.0,0,5,5,0.0,0.4954,1,6,0.0,0: Sin valor temático,De s/10 a s/100,1,0,1,0,0,0,0,0,1,0
PD_21002376,Artist,0,could,75.15,1,35,0,1,202403,3,0.0,0,6,6,0.0,0.4954,3,2,7.0,7: Gestión emocional,De s/10 a s/100,1,0,1,0,0,0,0,0,1,0
PD_21000446,Difficult,1,method,221.61,1,68,1,0,202408,8,2.0,0,5,5,0.4976,0.0,5,4,2.0,2: Desarrollo personal,De s/201 a s/300,3,0,1,0,0,0,0,0,1,0
PD_21008369,Black,3,soldier,299.87,1,21,0,1,202304,4,0.0,0,8,8,0.0,0.5248,5,5,4.0,4: Entorno laboral,De s/201 a s/300,3,0,1,0,0,0,0,0,1,0
PD_21000025,Score,1,week,408.98,1,63,1,0,202408,8,0.0,0,8,8,0.4976,0.0,5,4,0.0,0: Sin valor temático,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21002235,Professional,3,turn,90.53,1,61,1,0,202307,7,0.0,0,5,5,0.5248,0.0,1,2,2.0,2: Desarrollo personal,De s/10 a s/100,1,0,1,0,0,0,0,0,1,0
PD_21007407,They,3,minute,290.68,1,24,1,0,202410,10,0.0,0,7,7,0.5248,0.0,5,2,0.0,0: Sin valor temático,De s/201 a s/300,3,0,1,0,0,0,0,0,1,0
PD_21007813,Consumer,1,into,336.66,1,62,0,1,202303,3,0.0,0,9,9,0.0,0.4976,1,1,0.0,0: Sin valor temático,De s/301 a s/400,4,0,1,0,0,0,0,0,1,0
PD_21003615,Share,1,cell,33.01,1,62,0,1,202311,11,0.0,0,4,4,0.0,0.4976,1,-1,2.0,2: Desarrollo personal,De s/10 a s/100,1,0,1,0,0,0,0,0,1,0
PD_21006003,Establish,0,social,161.15,1,35,1,0,202407,7,5.0,0,3,3,0.4954,0.0,3,5,5.0,5: Entorno social,De s/101 a s/200,2,1,1,0,0,1,0,0,1,1
PD_21001639,Note,4,fight,204.53,3,50,1,1,202310,10,1.67,0,6,8,0.5274,0.5274,4,2,0.0,0: Sin valor temático,De s/201 a s/300,3,0,1,0,0,0,0,0,1,0
PD_21002679,By,4,produce,475.49,1,19,1,0,202303,3,0.0,0,5,5,0.5274,0.0,6,-1,0.0,0: Sin valor temático,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21009101,Model,3,realize,91.11,1,21,1,0,202402,2,3.0,0,7,7,0.5248,0.0,5,-1,0.0,0: Sin valor temático,De s/10 a s/100,1,1,1,0,0,1,0,0,1,1
PD_21009590,While,0,form,230.1,1,62,1,0,202412,12,3.0,0,1,1,0.4954,0.0,1,0,10.0,10: Innovación,De s/201 a s/300,3,1,1,0,0,1,0,0,1,1
PD_21001018,Or,1,whole,230.84,2,28,1,0,202312,12,4.5,0,5,10,0.4976,0.0,7,2,7.0,7: Gestión emocional,De s/201 a s/300,3,1,1,0,0,1,0,0,1,1
PD_21001695,Avoid,0,civil,469.71,1,51,1,0,202410,10,0.0,0,1,1,0.4954,0.0,2,5,5.0,5: Entorno social,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21002437,Consider,3,level,373.85,1,35,0,1,202302,2,0.0,0,3,3,0.0,0.5248,2,-1,2.0,2: Desarrollo personal,De s/301 a s/400,4,0,1,0,0,0,0,0,1,0
PD_21003421,Like,4,market,193.21,1,35,0,1,202402,2,0.0,0,9,9,0.0,0.5274,2,2,5.0,5: Entorno social,De s/101 a s/200,2,0,1,0,0,0,0,0,1,0
PD_21004194,Ask,1,fight,414.77,1,19,0,1,202311,11,3.0,0,6,6,0.0,0.4976,6,-1,0.0,0: Sin valor temático,De s/401 a s/500,5,1,1,0,0,1,0,0,1,1
PD_21006722,Lay,3,rather,442.36,1,54,1,0,202408,8,4.0,0,6,6,0.5248,0.0,3,5,0.0,0: Sin valor temático,De s/401 a s/500,5,1,1,0,0,1,0,0,1,1
PD_21002535,Red,0,build,461.61,1,19,0,1,202309,9,0.0,0,10,10,0.0,0.4954,6,5,0.0,0: Sin valor temático,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21003465,Blue,2,crime,379.57,1,37,1,0,202306,6,0.0,0,5,5,0.498,0.0,3,0,5.0,5: Entorno social,De s/301 a s/400,4,0,1,0,0,0,0,0,1,0
PD_21008071,Significant,1,next,491.3,1,68,0,1,202410,10,0.0,0,10,10,0.0,0.4976,5,4,0.0,0: Sin valor temático,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21005511,Food,1,speak,40.9,1,61,1,0,202410,10,1.0,0,10,10,0.4976,0.0,1,4,0.0,0: Sin valor temático,De s/10 a s/100,1,0,1,0,0,0,0,0,1,0
PD_21005712,Ground,0,like,231.21,1,25,1,0,202303,3,0.0,0,10,10,0.4954,0.0,6,2,0.0,0: Sin valor temático,De s/201 a s/300,3,0,1,0,0,0,0,0,1,0
PD_21000961,Evening,1,measure,10.09,1,24,0,1,202307,7,2.0,0,2,2,0.0,0.4976,6,0,0.0,0: Sin valor temático,De s/10 a s/100,1,0,1,0,0,0,0,0,1,0
PD_21005768,Today,2,evening,135.77,1,41,0,1,202410,10,4.0,0,1,1,0.0,0.498,3,5,6.0,6: Hogar,De s/101 a s/200,2,1,1,0,0,1,0,0,1,1
PD_21007254,Name,3,husband,466.32,1,37,0,1,202411,11,0.0,0,9,9,0.0,0.5248,2,-1,3.0,3: Entorno familiar,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21008793,Without,3,full,472.49,1,62,0,1,202403,3,1.0,0,4,4,0.0,0.5248,1,2,0.0,0: Sin valor temático,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21000255,Weight,3,join,177.41,1,53,1,0,202403,3,1.0,0,1,1,0.5248,0.0,3,2,0.0,0: Sin valor temático,De s/101 a s/200,2,0,1,0,0,0,0,0,1,0
PD_21000351,Establish,1,music,486.48,1,20,1,0,202308,8,0.0,0,4,4,0.4976,0.0,6,4,1.0,1: Arte y creatividad,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21004530,Include,4,toward,85.32,3,25,1,1,202304,4,2.0,0,10,22,0.5274,0.5274,6,5,2.0,2: Desarrollo personal,De s/10 a s/100,1,0,0,0,0,0,0,0,0,0
PD_21005491,Doctor,3,question,405.37,1,45,0,1,202405,5,4.0,0,5,5,0.0,0.5248,4,-1,0.0,0: Sin valor temático,De s/401 a s/500,5,1,1,0,0,1,0,0,1,1
PD_21002855,Health,0,north,277.19,1,60,0,1,202411,11,0.0,0,10,10,0.0,0.4954,1,2,0.0,0: Sin valor temático,De s/201 a s/300,3,0,1,0,0,0,0,0,1,0
PD_21000041,Plan,3,land,27.03,1,49,0,1,202308,8,2.0,0,5,5,0.0,0.5248,3,5,6.0,6: Hogar,De s/10 a s/100,1,0,1,0,0,0,0,0,1,0
PD_21003102,Woman,0,edge,347.31,1,45,0,1,202302,2,0.0,0,1,1,0.0,0.4954,4,1,2.0,2: Desarrollo personal,De s/301 a s/400,4,0,1,0,0,0,0,0,1,0
PD_21007902,Television,4,free,448.3,1,64,1,0,202311,11,0.0,0,5,5,0.5274,0.0,5,-4,0.0,0: Sin valor temático,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21004185,Quickly,1,popular,65.59,2,47,1,0,202307,7,1.0,0,6,8,0.4976,0.0,2,0,5.0,5: Entorno social,De s/10 a s/100,1,0,1,0,0,0,0,0,1,0
PD_21007173,Describe,4,effect,250.78,1,40,1,0,202404,4,0.0,0,8,8,0.5274,0.0,2,5,0.0,0: Sin valor temático,De s/201 a s/300,3,0,1,0,0,0,0,0,1,0
PD_21007409,Pressure,4,forget,194.17,1,20,1,0,202304,4,5.0,0,2,2,0.5274,0.0,6,5,0.0,0: Sin valor temático,De s/101 a s/200,2,1,1,0,0,1,0,0,1,1
PD_21000433,Create,3,often,201.43,1,39,1,0,202302,2,3.0,0,6,6,0.5248,0.0,2,-1,0.0,0: Sin valor temático,De s/201 a s/300,3,1,1,0,0,1,0,0,1,1
PD_21003005,Piece,1,little,145.09,1,53,1,0,202308,8,3.0,0,5,5,0.4976,0.0,3,4,0.0,0: Sin valor temático,De s/101 a s/200,2,1,1,0,0,1,0,0,1,1
PD_21005324,Degree,2,whose,130.45,2,48,1,1,202311,11,0.0,0,3,8,0.498,0.498,1,2,0.0,0: Sin valor temático,De s/101 a s/200,2,0,0,0,0,0,0,0,0,0
PD_21005800,Me,4,education,191.08,1,64,1,0,202401,1,2.0,0,7,7,0.5274,0.0,5,5,9.0,9: Instituciones,De s/101 a s/200,2,0,1,0,0,0,0,0,1,0
PD_21006825,Along,2,message,449.31,1,57,0,1,202403,3,0.0,0,4,4,0.0,0.498,4,2,4.0,4: Entorno laboral,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21006559,Nothing,2,almost,160.16,1,41,1,0,202402,2,0.0,0,1,1,0.498,0.0,3,2,0.0,0: Sin valor temático,De s/101 a s/200,2,0,1,0,0,0,0,0,1,0
PD_21007297,Baby,2,management,432.23,1,26,1,0,202307,7,0.0,0,10,10,0.498,0.0,6,-1,5.0,5: Entorno social,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21009541,Throw,1,pattern,163.53,1,45,1,0,202408,8,4.0,0,9,9,0.4976,0.0,2,4,0.0,0: Sin valor temático,De s/101 a s/200,2,1,1,0,0,1,0,0,1,1
PD_21000273,Act,4,middle,190.9,2,27,0,1,202405,5,2.5,0,9,18,0.0,0.5274,7,-1,0.0,0: Sin valor temático,De s/101 a s/200,2,0,1,0,0,0,0,0,1,0
PD_21002461,Instead,2,visit,49.88,2,51,1,0,202405,5,0.5,0,2,8,0.498,0.0,2,-1,0.0,0: Sin valor temático,De s/10 a s/100,1,0,0,0,0,0,0,0,0,0
PD_21004577,Work,1,few,132.55,2,31,1,0,202401,1,1.5,0,7,10,0.4976,0.0,7,5,0.0,0: Sin valor temático,De s/101 a s/200,2,0,1,0,0,0,0,0,1,0
PD_21009667,Surface,3,pretty,457.64,1,59,1,0,202406,6,2.0,0,9,9,0.5248,0.0,1,2,7.0,7: Gestión emocional,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21006831,Later,3,attack,462.65,2,26,1,0,202411,11,1.0,0,3,6,0.5248,0.0,7,-1,0.0,0: Sin valor temático,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21007475,Place,3,stop,32.68,1,32,0,1,202406,6,2.0,0,1,1,0.0,0.5248,7,2,0.0,0: Sin valor temático,De s/10 a s/100,1,0,1,0,0,0,0,0,1,0
PD_21005216,Find,1,prepare,474.57,2,57,0,1,202402,2,0.5,1,3,3,0.0,0.4976,1,2,2.0,2: Desarrollo personal,De s/401 a s/500,5,0,1,0,0,0,1,1,1,0
PD_21001629,Contain,2,national,469.1,4,37,1,1,202306,6,0.75,1,4,7,0.498,0.498,3,0,5.0,5: Entorno social,De s/401 a s/500,5,0,1,0,0,0,1,1,1,0
PD_21006497,Accept,3,front,477.12,1,35,0,1,202307,7,0.0,0,6,6,0.0,0.5248,2,2,6.0,6: Hogar,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21001809,At,0,sense,385.45,1,32,1,0,202405,5,4.0,0,8,8,0.4954,0.0,7,6,0.0,0: Sin valor temático,De s/301 a s/400,4,1,1,0,0,1,0,0,1,1
PD_21002942,Policy,0,natural,363.97,1,55,1,0,202311,11,0.0,0,6,6,0.4954,0.0,2,2,8.0,8: Cuidado personal,De s/301 a s/400,4,0,1,0,0,0,0,0,1,0
PD_21007265,Dog,3,sell,114.68,1,49,0,1,202312,12,2.0,0,5,5,0.0,0.5248,3,2,4.0,4: Entorno laboral,De s/101 a s/200,2,0,1,0,0,0,0,0,1,0
PD_21004326,Another,4,ahead,312.53,1,54,1,0,202410,10,0.0,0,8,8,0.5274,0.0,4,2,0.0,0: Sin valor temático,De s/301 a s/400,4,0,1,0,0,0,0,0,1,0
PD_21009954,Sense,0,home,16.21,2,53,0,1,202409,9,1.0,0,8,16,0.0,0.4954,2,5,6.0,6: Hogar,De s/10 a s/100,1,0,1,0,0,0,0,0,1,0
PD_21000049,Quality,1,laugh,136.78,1,56,1,0,202309,9,3.0,0,1,1,0.4976,0.0,1,2,7.0,7: Gestión emocional,De s/101 a s/200,2,1,1,0,0,1,0,0,1,1
PD_21005516,Certainly,3,if,22.99,1,21,0,1,202404,4,0.0,0,4,4,0.0,0.5248,5,5,0.0,0: Sin valor temático,De s/10 a s/100,1,0,1,0,0,0,0,0,1,0
PD_21006643,System,2,well,56.47,1,29,0,1,202409,9,5.0,0,5,5,0.0,0.498,6,5,7.0,7: Gestión emocional,De s/10 a s/100,1,1,1,0,0,1,0,0,1,1
PD_21000529,Benefit,4,cup,157.24,1,67,1,0,202308,8,0.0,0,3,3,0.5274,0.0,5,2,3.0,3: Entorno familiar,De s/101 a s/200,2,0,1,0,0,0,0,0,1,0
PD_21002200,White,0,break,68.68,1,49,0,1,202404,4,0.0,0,10,10,0.0,0.4954,2,2,0.0,0: Sin valor temático,De s/10 a s/100,1,0,1,0,0,0,0,0,1,0
PD_21001310,Grow,0,here,175.95,2,20,0,1,202401,1,1.5,0,9,18,0.0,0.4954,6,1,0.0,0: Sin valor temático,De s/101 a s/200,2,0,1,0,0,0,0,0,1,0
PD_21001598,Computer,3,consider,283.2,1,52,1,0,202312,12,5.0,0,4,4,0.5248,0.0,3,2,0.0,0: Sin valor temático,De s/201 a s/300,3,1,1,0,0,1,0,0,1,1
PD_21009231,Coach,3,note,70.28,1,23,0,1,202408,8,1.0,0,10,10,0.0,0.5248,5,5,7.0,7: Gestión emocional,De s/10 a s/100,1,0,1,0,0,0,0,0,1,0
PD_21000933,Score,2,show,451.01,1,31,1,0,202305,5,0.0,0,1,1,0.498,0.0,6,-1,0.0,0: Sin valor temático,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21002789,Large,3,do,390.81,1,42,0,1,202304,4,5.0,0,1,1,0.0,0.5248,4,5,0.0,0: Sin valor temático,De s/301 a s/400,4,1,1,0,0,1,0,0,1,1
PD_21006552,Pattern,1,join,71.12,1,65,1,0,202402,2,3.0,0,4,4,0.4976,0.0,5,2,0.0,0: Sin valor temático,De s/10 a s/100,1,1,1,0,0,1,0,0,1,1
PD_21002832,Prevent,0,leave,320.39,1,32,1,0,202303,3,0.0,0,4,4,0.4954,0.0,7,2,0.0,0: Sin valor temático,De s/301 a s/400,4,0,1,0,0,0,0,0,1,0
PD_21006892,Cost,3,hot,206.39,1,19,0,1,202308,8,5.0,0,2,2,0.0,0.5248,5,5,7.0,7: Gestión emocional,De s/201 a s/300,3,1,1,0,0,1,0,0,1,1
PD_21000815,Pm,2,article,389.64,1,57,0,1,202409,9,4.0,0,1,1,0.0,0.498,4,5,5.0,5: Entorno social,De s/301 a s/400,4,1,1,0,0,1,0,0,1,1
PD_21002597,Also,4,nearly,191.38,1,55,0,1,202310,10,3.0,0,6,6,0.0,0.5274,4,2,0.0,0: Sin valor temático,De s/101 a s/200,2,1,1,0,0,1,0,0,1,1
PD_21004974,Where,4,image,452.5,1,64,0,1,202403,3,0.0,0,5,5,0.0,0.5274,5,-1,1.0,1: Arte y creatividad,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21005122,Great,2,avoid,64.73,1,59,0,1,202409,9,0.0,0,4,4,0.0,0.498,4,5,0.0,0: Sin valor temático,De s/10 a s/100,1,0,1,0,0,0,0,0,1,0
PD_21007396,Design,3,still,457.48,1,18,1,0,202312,12,0.0,0,2,2,0.5248,0.0,5,2,0.0,0: Sin valor temático,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21009903,Model,3,former,417.35,1,41,1,0,202304,4,0.0,0,8,8,0.5248,0.0,2,5,4.0,4: Entorno laboral,De s/401 a s/500,5,0,1,0,0,0,0,0,1,0
PD_21004617,Stand,4,class,168.83,3,63,1,0,202302,2,2.67,0,8,24,0.5274,0.0,5,2,9.0,9: Instituciones,De s/101 a s/200,2,0,0,0,0,0,0,0,0,0
