P_ID,P_Name,Category,Specs,Price,Nro_Ope,Edad_Prom,Flg_Hombre,Flg_Mujer,Per_VenL,Mes_Lanza,Prod_Rat,Flg_M5_post,Und_M6,Und_Ven,Afin_Hombre,Afin_Mujer,Edad_Pts,MesL_Pts
PD_21002659,Customer,Books,whatever,405.66,1,24,1,0,202409,9,2,0,10,10,0.4954,0.0000,6,5
PD_21003541,Available,Fashion,father,351.35,3,50,1,0,202404,4,2,0,5,15,0.4980,0.0000,2,5
PD_21008421,Six,Fitness,miss,397.14,3,68,0,1,202301,1,2.33,0,5,15,0.0000,0.5248,6,2
PD_21009619,Voice,Fashion,second,499.97,1,26,0,1,202406,6,1,0,6,6,0.0000,0.4980,6,0
PD_21006434,Name,Fitness,reason,444.13,1,33,1,0,202310,10,1,0,8,8,0.5248,0.0000,7,2
PD_21009405,Any,Electronics,out,192.42,1,61,1,0,202406,6,0,0,10,10,0.4976,0.0000,1,2
PD_21002732,Suddenly,"Home Appliance",let,313.84,1,20,0,1,202402,2,0,0,8,8,0.0000,0.5274,6,2
PD_21000477,Result,Electronics,set,450.59,1,21,1,0,202309,9,1,0,8,8,0.4976,0.0000,6,2
PD_21002104,Watch,Books,example,343.67,3,44,1,1,202302,2,1.67,0,4,19,0.4954,0.4954,4,1
PD_21005946,Student,Fitness,recently,11.52,2,52,1,0,202308,8,3,0,3,6,0.5248,0.0000,3,5
PD_21006514,Political,Fashion,since,109.94,1,48,0,1,202402,2,0,0,10,10,0.0000,0.4980,1,2
PD_21009663,Half,Books,drive,236,1,64,1,0,202305,5,0,0,9,9,0.4954,0.0000,5,6
PD_21002585,Piece,Electronics,bar,461.79,1,43,1,0,202408,8,1,0,10,10,0.4976,0.0000,2,4
PD_21004216,This,"Home Appliance",never,238.71,2,31,1,1,202301,1,0,0,7,13,0.5274,0.5274,7,5
PD_21002078,Realize,Electronics,be,443.18,3,31,1,1,202403,3,2.33,1,24,24,0.4976,0.4976,7,1
PD_21005654,Already,Electronics,bill,453.87,2,39,1,0,202406,6,0,1,9,9,0.4976,0.0000,4,2
PD_21004750,Crime,Fashion,notice,310,2,43,1,0,202301,1,2,1,7,7,0.4980,0.0000,1,3
PD_21005804,Away,"Home Appliance",worry,295.04,3,55,0,1,202402,2,0.67,1,11,17,0.0000,0.5274,4,2
PD_21008903,Play,Books,or,119.22,4,52,1,1,202407,7,3.5,1,4,10,0.4954,0.4954,2,5
PD_21005595,Whom,Fashion,have,328.24,2,55,1,0,202301,1,0,1,8,8,0.4980,0.0000,2,3
PD_21008786,Shake,Books,brother,58.81,2,39,1,0,202312,12,2,1,13,13,0.4954,0.0000,3,0
PD_21001488,Military,"Home Appliance",enough,334.86,1,44,0,1,202406,6,0,0,3,3,0.0000,0.5274,3,2
PD_21000673,Bed,Fitness,center,104.55,1,40,0,1,202309,9,0,0,6,6,0.0000,0.5248,2,2
PD_21002068,Well,Fashion,age,106.36,1,68,1,0,202308,8,0,0,4,4,0.4980,0.0000,5,2
PD_21002180,Memory,"Home Appliance",hear,361.4,1,47,1,0,202312,12,0,0,3,3,0.5274,0.0000,3,1
PD_21007605,Movie,Electronics,walk,433,1,22,0,1,202404,4,0,0,9,9,0.0000,0.4976,6,2
PD_21000882,Administration,Electronics,eat,366.86,1,28,1,0,202307,7,5,0,2,2,0.4976,0.0000,7,0
PD_21003389,Region,Electronics,political,32.46,1,57,1,0,202404,4,0,0,9,9,0.4976,0.0000,1,2
PD_21004373,Leader,Fashion,subject,485.94,1,26,1,0,202408,8,0,0,8,8,0.4980,0.0000,6,2
PD_21007395,Run,Electronics,word,468.3,1,53,1,0,202409,9,0,0,10,10,0.4976,0.0000,3,2
PD_21009184,Talk,Books,could,72.01,2,53,1,1,202303,3,2,0,7,14,0.4954,0.4954,2,2
PD_21008939,Best,"Home Appliance",hold,403.71,2,37,0,1,202403,3,3,0,1,2,0.0000,0.5274,2,-1
PD_21008796,Perhaps,Fitness,his,130.28,2,54,0,1,202308,8,3,0,6,12,0.0000,0.5248,3,5
PD_21003624,Say,Books,drive,462.21,1,19,0,1,202308,8,1,0,10,10,0.0000,0.4954,6,2
PD_21007078,Pay,Fitness,accept,469.65,3,44,1,1,202305,5,0.33,0,1,6,0.5248,0.5248,4,-1
PD_21000222,Gas,Books,night,21.09,1,32,0,1,202404,4,5,0,7,7,0.0000,0.4954,7,2
PD_21000349,Manager,"Home Appliance",artist,65.58,1,59,1,0,202411,11,0,0,8,8,0.5274,0.0000,1,-4
PD_21002791,During,Electronics,old,273.11,1,25,1,0,202307,7,2,0,1,1,0.4976,0.0000,6,0
PD_21005183,Number,Books,figure,154.36,1,51,1,0,202407,7,0,0,9,9,0.4954,0.0000,2,5
PD_21005274,Season,Fitness,a,266.2,1,25,0,1,202407,7,4,0,9,9,0.0000,0.5248,5,2
PD_21008409,Each,Books,probably,370.06,1,68,0,1,202406,6,5,0,8,8,0.0000,0.4954,5,2
PD_21009319,Agree,Books,result,12.24,1,30,1,0,202404,4,0,0,1,1,0.4954,0.0000,7,2
PD_21009661,Standard,Electronics,nature,415.39,1,52,0,1,202404,4,0,0,9,9,0.0000,0.4976,3,2
PD_21006229,Way,"Home Appliance",network,185.41,2,38,1,0,202303,3,1.5,1,18,18,0.5274,0.0000,2,-1
PD_21004201,Want,"Home Appliance",business,77.27,1,45,1,0,202312,12,0,0,5,5,0.5274,0.0000,3,1
PD_21000267,Sister,"Home Appliance",mean,220.1,1,56,1,0,202305,5,0,0,7,7,0.5274,0.0000,1,-1
PD_21007156,Source,Fitness,edge,108.33,1,63,0,1,202304,4,3,0,6,6,0.0000,0.5248,6,5
PD_21007632,Student,"Home Appliance",international,270.92,1,25,1,0,202306,6,0,0,8,8,0.5274,0.0000,6,2
PD_21004347,Possible,"Home Appliance",reach,413.46,1,31,0,1,202311,11,1,0,2,2,0.0000,0.5274,7,-4
PD_21000046,Song,Fashion,sit,363.09,1,19,1,0,202411,11,0,0,1,1,0.4980,0.0000,7,2
PD_21003108,Respond,Books,read,21.1,1,41,1,0,202304,4,0,0,6,6,0.4954,0.0000,3,2
PD_21009764,Already,Fashion,arrive,402.98,1,44,1,0,202409,9,0,0,3,3,0.4980,0.0000,1,5
PD_21005100,Member,Fitness,hope,127.23,1,20,0,1,202310,10,0,0,2,2,0.0000,0.5248,5,2
PD_21009122,Affect,Electronics,their,370.1,1,25,1,0,202308,8,0,0,6,6,0.4976,0.0000,6,4
PD_21000619,Option,Electronics,far,364.74,1,55,0,1,202312,12,0,0,2,2,0.0000,0.4976,3,2
PD_21001117,Forget,Electronics,wind,205.63,1,70,0,1,202409,9,4,0,6,6,0.0000,0.4976,5,2
PD_21003076,Avoid,"Home Appliance",score,481.66,1,63,0,1,202401,1,0,0,8,8,0.0000,0.5274,5,5
PD_21004690,Picture,Fitness,decade,43.5,1,52,1,0,202301,1,0,0,1,1,0.5248,0.0000,3,2
PD_21006565,Vote,Fashion,remember,127.73,1,42,1,0,202402,2,1,0,4,4,0.4980,0.0000,1,2
PD_21008398,Worry,Books,perhaps,192.81,2,43,0,1,202408,8,3,0,9,18,0.0000,0.4954,4,2
PD_21009042,Wind,Electronics,song,441.75,1,49,0,1,202309,9,0,0,3,3,0.0000,0.4976,3,2
PD_21002926,Until,Fashion,pass,367.07,1,41,1,0,202304,4,5,0,5,5,0.4980,0.0000,3,5
PD_21004555,Interview,Fitness,collection,275.13,1,23,1,0,202409,9,3,0,7,7,0.5248,0.0000,5,2
PD_21003579,Them,Fashion,rule,107.97,1,19,1,0,202304,4,2,0,10,10,0.4980,0.0000,7,5
PD_21005110,Four,Books,wrong,185.04,1,60,1,0,202307,7,0,0,7,7,0.4954,0.0000,1,5
PD_21006716,Road,Books,range,14.38,1,28,1,0,202312,12,0,0,5,5,0.4954,0.0000,7,0
PD_21007401,Apply,Fitness,conference,185.19,3,41,1,1,202404,4,2,0,1,10,0.5248,0.5248,2,5
PD_21007545,Tell,Electronics,tree,382.91,3,31,1,1,202307,7,2,0,8,23,0.4976,0.4976,7,0
PD_21005597,Himself,Books,establish,308.25,1,62,0,1,202312,12,0,0,10,10,0.0000,0.4954,1,0
PD_21008905,Win,Electronics,especially,162.55,1,56,0,1,202408,8,0,0,10,10,0.0000,0.4976,1,4
PD_21002476,Feel,Fitness,performance,138.26,2,33,0,1,202403,3,3.5,0,7,14,0.0000,0.5248,7,2
PD_21000523,Glass,Books,treatment,403.18,1,29,0,1,202308,8,4,0,4,4,0.0000,0.4954,7,2
PD_21006953,Hold,Books,level,250.31,1,28,1,0,202402,2,0,0,1,1,0.4954,0.0000,7,1
PD_21008153,Artist,Fitness,meet,148.53,1,63,0,1,202303,3,0,0,4,4,0.0000,0.5248,6,2
PD_21009906,His,Fitness,strategy,254.75,1,39,0,1,202406,6,0,0,10,10,0.0000,0.5248,2,2
PD_21003943,Every,Fitness,there,236.16,1,47,0,1,202310,10,4,0,2,2,0.0000,0.5248,4,2
PD_21008710,Newspaper,"Home Appliance",thousand,81.84,1,47,0,1,202308,8,1,0,7,7,0.0000,0.5274,3,2
PD_21002591,Say,Electronics,financial,27.12,1,57,0,1,202310,10,0,0,6,6,0.0000,0.4976,1,4
PD_21007861,Save,Fitness,mention,22.91,1,55,1,0,202307,7,0,0,5,5,0.5248,0.0000,3,2
PD_21001708,Art,"Home Appliance",certainly,146.71,1,53,0,1,202310,10,2,0,7,7,0.0000,0.5274,4,2
PD_21000184,Rate,Fitness,just,377.86,1,56,1,0,202405,5,4,0,6,6,0.5248,0.0000,1,-1
PD_21005533,Lot,"Home Appliance",establish,286.64,1,33,1,0,202311,11,0,0,4,4,0.5274,0.0000,7,-4
PD_21005559,Make,Fitness,people,254.47,1,34,0,1,202407,7,0,0,10,10,0.0000,0.5248,7,2
PD_21008590,Political,Fashion,evidence,206.12,3,38,0,1,202301,1,2.67,0,2,8,0.0000,0.4980,3,3
PD_21000291,Improve,"Home Appliance",until,308.14,2,29,1,1,202306,6,2.5,0,8,9,0.5274,0.5274,7,2
PD_21000461,Soldier,Books,let,269.13,3,39,1,1,202304,4,2.67,1,12,22,0.4954,0.4954,3,2
PD_21001384,Spend,Fashion,five,194.46,1,46,0,1,202403,3,0,0,1,1,0.0000,0.4980,1,2
PD_21002163,Rise,Books,organization,374.19,1,28,0,1,202409,9,5,0,2,2,0.0000,0.4954,7,5
PD_21002174,Choose,Books,thus,299.92,1,38,1,0,202308,8,3,0,5,5,0.4954,0.0000,3,2
PD_21008040,Blue,Fitness,reveal,480.07,1,25,0,1,202405,5,0,0,2,2,0.0000,0.5248,5,-1
PD_21009788,Thank,"Home Appliance",out,194.99,1,52,1,0,202410,10,0,0,9,9,0.5274,0.0000,4,2
PD_21006210,Audience,"Home Appliance",within,408.56,1,32,1,0,202402,2,0,0,5,5,0.5274,0.0000,7,2
PD_21002277,Like,Fashion,begin,129.82,1,21,0,1,202304,4,5,0,4,4,0.0000,0.4980,7,5
PD_21005107,Market,Electronics,perhaps,481.82,1,24,0,1,202305,5,5,0,4,4,0.0000,0.4976,6,2
PD_21009188,Special,"Home Appliance",audience,335.05,1,47,0,1,202411,11,0,0,5,5,0.0000,0.5274,3,-4
PD_21009876,Day,Fitness,nature,383.44,1,54,1,0,202307,7,5,0,8,8,0.5248,0.0000,3,2
PD_21006820,Meet,"Home Appliance",trial,260.97,1,43,1,0,202405,5,0,0,8,8,0.5274,0.0000,3,-1
PD_21008442,Within,Fitness,owner,334.57,1,24,1,0,202404,4,3,0,8,8,0.5248,0.0000,5,5
PD_21000341,Purpose,Fitness,unit,218.26,1,63,1,0,202303,3,3,0,10,10,0.5248,0.0000,6,2
PD_21009871,Event,Books,join,460.95,2,61,1,0,202407,7,3,0,5,10,0.4954,0.0000,1,5
PD_21009916,Purpose,Fashion,success,399.14,1,42,0,1,202309,9,0,0,6,6,0.0000,0.4980,1,5
PD_21002421,Bit,Fitness,challenge,359.66,1,47,1,0,202304,4,0,0,9,9,0.5248,0.0000,4,5
PD_21006488,News,"Home Appliance",response,386.74,1,64,0,1,202307,7,3,0,10,10,0.0000,0.5274,5,-1
PD_21003511,Because,"Home Appliance",Congress,447.64,1,54,0,1,202405,5,5,0,10,10,0.0000,0.5274,4,-1
PD_21003558,Itself,Books,energy,290.63,2,34,1,0,202401,1,2,0,1,6,0.4954,0.0000,7,1
PD_21007477,Land,Books,type,383,1,56,0,1,202306,6,4,0,10,10,0.0000,0.4954,1,2
PD_21009734,Decide,Fitness,arrive,224.29,2,46,0,1,202305,5,1,0,2,7,0.0000,0.5248,4,-1
PD_21003039,Debate,Electronics,type,405.98,1,64,0,1,202412,12,3,0,6,6,0.0000,0.4976,5,2
PD_21004809,Memory,"Home Appliance",culture,67.73,2,41,1,1,202302,2,1,0,2,11,0.5274,0.5274,2,2
PD_21004897,Character,Fashion,impact,145.3,1,22,0,1,202311,11,0,0,9,9,0.0000,0.4980,7,2
PD_21006414,Inside,Fashion,close,35.8,2,51,0,1,202411,11,4.5,0,1,2,0.0000,0.4980,2,2
PD_21002129,Everybody,Fashion,some,406.88,3,50,1,1,202306,6,2,0,8,10,0.4980,0.4980,2,0
PD_21006966,Use,"Home Appliance",purpose,405.93,1,26,0,1,202405,5,0,0,9,9,0.0000,0.5274,7,-1
PD_21000906,Song,Electronics,in,255.3,1,62,0,1,202407,7,0,0,6,6,0.0000,0.4976,1,0
PD_21004823,Money,Books,involve,337.65,2,34,1,1,202409,9,1.5,1,3,3,0.4954,0.4954,7,5
PD_21003029,Employee,Fashion,television,122.5,1,57,0,1,202306,6,0,0,7,7,0.0000,0.4980,4,0
PD_21004891,Program,Electronics,two,352.35,1,48,0,1,202406,6,0,0,7,7,0.0000,0.4976,2,2
PD_21006140,Thought,Fitness,drop,238.39,1,49,1,0,202312,12,0,0,3,3,0.5248,0.0000,3,2
PD_21003709,Least,Fashion,try,435.32,1,59,1,0,202311,11,1,0,4,4,0.4980,0.0000,4,2
PD_21005495,Another,Fashion,three,484.5,1,68,1,0,202309,9,0,0,4,4,0.4980,0.0000,5,5
PD_21008136,Morning,"Home Appliance",store,324.71,1,37,1,0,202409,9,0,0,3,3,0.5274,0.0000,2,2
PD_21001353,If,"Home Appliance",trouble,210.84,2,55,1,0,202312,12,4.5,0,7,14,0.5274,0.0000,4,1
PD_21004647,Technology,"Home Appliance",only,25.62,1,45,0,1,202303,3,0,0,7,7,0.0000,0.5274,3,-1
PD_21005025,Out,"Home Appliance",tough,458.86,1,20,1,0,202310,10,3,0,5,5,0.5274,0.0000,6,2
PD_21005783,Green,Books,successful,29.53,1,42,0,1,202404,4,0,0,6,6,0.0000,0.4954,4,2
PD_21006273,Just,Electronics,peace,266.32,2,26,1,0,202403,3,3,0,5,10,0.4976,0.0000,7,1
PD_21007428,Major,Books,return,163.21,1,59,0,1,202406,6,0,0,1,1,0.0000,0.4954,1,2
PD_21009092,Sound,Fashion,hard,208.68,1,21,1,0,202301,1,0,0,10,10,0.4980,0.0000,7,3
PD_21009755,Return,Fashion,make,187.99,2,47,1,1,202301,1,1.5,0,5,12,0.4980,0.4980,1,3
PD_21001830,Effect,Books,one,188.16,2,24,1,1,202403,3,1,1,12,12,0.4954,0.4954,6,2
PD_21006611,Drive,Fashion,like,330.82,1,56,1,0,202304,4,0,0,3,3,0.4980,0.0000,4,5
PD_21009958,Able,Fitness,get,347.25,1,50,1,0,202408,8,0,0,8,8,0.5248,0.0000,3,5
PD_21008404,Discover,Fashion,difficult,25.86,1,56,0,1,202306,6,0,0,1,1,0.0000,0.4980,4,0
PD_21007214,Generation,Fashion,enough,214.6,2,21,1,1,202405,5,0,1,13,13,0.4980,0.4980,7,-1
PD_21000899,Believe,Electronics,vote,336.88,1,58,0,1,202407,7,3,0,6,6,0.0000,0.4976,1,0
PD_21004475,Later,Electronics,wall,340.33,1,50,1,0,202309,9,0,0,9,9,0.4976,0.0000,3,2
PD_21004571,Job,"Home Appliance",stop,76.02,1,25,0,1,202301,1,0,0,2,2,0.0000,0.5274,6,5
PD_21002705,Involve,Electronics,senior,116.22,1,30,1,0,202406,6,4,0,7,7,0.4976,0.0000,7,2
PD_21004915,Body,Fashion,that,382.38,1,51,0,1,202402,2,0,0,3,3,0.0000,0.4980,2,2
PD_21001975,Worker,Fitness,policy,129.14,1,70,0,1,202407,7,1,0,10,10,0.0000,0.5248,6,2
PD_21004012,Last,Books,mention,166.77,2,21,1,0,202301,1,2.5,0,10,20,0.4954,0.0000,6,1
PD_21004579,Class,"Home Appliance",over,483,3,56,1,1,202304,4,1.67,0,4,8,0.5274,0.5274,1,5
PD_21000132,Provide,Fitness,author,272.72,1,51,0,1,202308,8,0,0,9,9,0.0000,0.5248,3,5
PD_21000625,Hair,Fitness,help,193.68,1,66,0,1,202311,11,0,0,1,1,0.0000,0.5248,6,-1
PD_21000664,Art,Fitness,card,29.78,2,44,0,1,202306,6,3,0,6,12,0.0000,0.5248,4,2
PD_21000576,Major,Fitness,culture,320.24,2,54,1,1,202307,7,2,0,10,18,0.5248,0.5248,3,2
PD_21005052,Wish,Fitness,worry,158.55,1,24,1,0,202410,10,0,0,8,8,0.5248,0.0000,5,2
PD_21008810,Thousand,Electronics,sister,81.1,1,24,1,0,202410,10,2,0,8,8,0.4976,0.0000,6,4
PD_21009699,Tend,Electronics,any,345.92,2,35,1,0,202307,7,0,0,9,10,0.4976,0.0000,4,0
PD_21005993,Population,"Home Appliance",strong,72.51,2,45,0,1,202302,2,2.5,0,9,11,0.0000,0.5274,3,2
PD_21008543,Mr,Electronics,rich,461.44,1,61,1,0,202303,3,4,0,1,1,0.4976,0.0000,1,1
PD_21006028,Song,Fitness,task,37.59,2,49,1,1,202410,10,0.5,1,12,12,0.5248,0.5248,3,2
PD_21007459,Memory,"Home Appliance",note,209.97,2,38,1,1,202301,1,2,0,8,14,0.5274,0.5274,2,5
PD_21000109,Toward,Books,catch,253.57,1,62,1,0,202305,5,4,0,5,5,0.4954,0.0000,1,6
PD_21002364,About,Electronics,long,380.93,3,38,1,0,202404,4,1.67,0,5,15,0.4976,0.0000,4,2
PD_21002765,Job,Fitness,operation,222.66,1,27,1,0,202403,3,0,0,1,1,0.5248,0.0000,7,2
PD_21005480,Become,Electronics,big,472.18,1,51,1,0,202303,3,0,0,8,8,0.4976,0.0000,3,1
PD_21005659,Focus,Fitness,her,379.39,1,40,0,1,202403,3,0,0,3,3,0.0000,0.5248,2,2
PD_21008620,Represent,Fashion,nothing,115.62,1,65,1,0,202401,1,0,0,4,4,0.4980,0.0000,5,3
PD_21004929,Laugh,Fitness,become,98.32,1,41,0,1,202406,6,0,0,10,10,0.0000,0.5248,2,2
PD_21002252,Federal,Fitness,hot,390.73,2,46,1,1,202309,9,0.5,0,5,8,0.5248,0.5248,4,2
PD_21000940,Two,Books,agree,213.31,1,51,0,1,202305,5,1,0,10,10,0.0000,0.4954,2,6
PD_21000946,Dinner,"Home Appliance",message,350.98,1,39,0,1,202304,4,4,0,7,7,0.0000,0.5274,2,5
PD_21002412,Job,Fitness,television,241.76,1,26,0,1,202408,8,0,0,7,7,0.0000,0.5248,7,5
PD_21004692,Change,Fashion,Mrs,334.97,1,65,0,1,202305,5,2,0,3,3,0.0000,0.4980,5,-1
PD_21009196,Free,Fitness,these,101.01,1,45,1,0,202302,2,0,0,1,1,0.5248,0.0000,4,-1
PD_21005853,Kitchen,Electronics,decide,467.04,1,47,0,1,202410,10,2,0,4,4,0.0000,0.4976,2,4
PD_21001270,Computer,Fitness,pay,105.66,1,32,0,1,202412,12,4,0,9,9,0.0000,0.5248,7,2
PD_21002232,This,Fashion,although,377.28,1,30,0,1,202306,6,0,0,6,6,0.0000,0.4980,6,0
PD_21007291,Front,Fashion,everybody,52.87,2,20,0,1,202402,2,3,1,9,9,0.0000,0.4980,7,2
PD_21009449,Long,Fashion,little,395.68,1,49,0,1,202403,3,0,0,8,8,0.0000,0.4980,2,2
PD_21004551,Whether,Books,draw,72.92,1,69,1,0,202402,2,1,0,6,6,0.4954,0.0000,5,1
PD_21009177,Entire,"Home Appliance",fund,436.54,2,35,0,1,202309,9,1.5,0,3,11,0.0000,0.5274,2,2
PD_21005820,Break,Fitness,evidence,255.94,1,24,0,1,202310,10,0,0,7,7,0.0000,0.5248,5,2
PD_21009496,Less,Books,manage,444.8,3,42,1,1,202304,4,0,1,5,6,0.4954,0.4954,4,2
PD_21004729,Its,"Home Appliance",be,391.22,3,56,0,1,202301,1,2.67,1,7,10,0.0000,0.5274,1,5
PD_21006261,Almost,Fitness,assume,86.8,2,21,1,1,202405,5,1,1,15,15,0.5248,0.5248,5,-1
PD_21009792,Back,Electronics,you,457.82,4,60,1,1,202310,10,2.75,1,15,12,0.4976,0.4976,1,4
PD_21000284,Rate,Fashion,school,224.3,1,41,1,0,202311,11,1,0,4,4,0.4980,0.0000,3,2
PD_21001875,Easy,Fitness,human,209.02,1,24,0,1,202407,7,5,0,10,10,0.0000,0.5248,5,2
PD_21002775,Get,Electronics,music,397.73,2,53,1,1,202307,7,2.5,0,4,7,0.4976,0.4976,3,0
PD_21007920,Lot,"Home Appliance",read,392.57,1,25,0,1,202306,6,0,0,9,9,0.0000,0.5274,6,2
PD_21007191,Dark,Fashion,blue,487.71,1,34,1,0,202310,10,0,0,4,4,0.4980,0.0000,6,5
PD_21006605,Dinner,Fashion,somebody,389.79,1,59,1,0,202301,1,0,0,1,1,0.4980,0.0000,4,3
PD_21001948,Different,Books,town,47.63,1,47,0,1,202310,10,0,0,8,8,0.0000,0.4954,4,5
PD_21003662,Material,Electronics,often,46.69,1,28,0,1,202306,6,3,0,9,9,0.0000,0.4976,7,2
PD_21004349,Significant,Fitness,safe,126.06,1,60,1,0,202410,10,0,0,7,7,0.5248,0.0000,1,2
PD_21006480,Fish,Fashion,sister,328.4,3,42,1,0,202305,5,2.33,0,1,5,0.4980,0.0000,1,-1
PD_21000301,Stay,Books,factor,473.82,1,44,0,1,202408,8,0,0,3,3,0.0000,0.4954,4,2
PD_21003242,Stuff,"Home Appliance",bar,166.53,2,41,1,1,202311,11,0,1,14,14,0.5274,0.5274,2,-4
PD_21005984,Which,Fashion,guess,436.89,1,54,0,1,202309,9,0,0,3,3,0.0000,0.4980,2,5
PD_21008995,Beautiful,Fitness,task,162.82,1,36,0,1,202311,11,3,0,1,1,0.0000,0.5248,2,-1
PD_21002758,Policy,Books,stand,445.95,1,32,0,1,202402,2,0,0,4,4,0.0000,0.4954,7,1
PD_21004815,Nothing,"Home Appliance",option,374.88,3,53,0,1,202405,5,2.67,0,6,22,0.0000,0.5274,4,-1
PD_21004517,Realize,Books,Democrat,473.33,2,64,1,0,202307,7,2.5,0,2,4,0.4954,0.0000,5,5
PD_21007658,Voice,Books,threat,91.21,2,19,1,0,202303,3,1.5,0,3,6,0.4954,0.0000,6,2
PD_21008000,Environmental,Electronics,scientist,380.81,2,43,1,0,202306,6,3,0,2,4,0.4976,0.0000,2,2
PD_21006323,As,Fashion,analysis,357.3,2,59,1,1,202407,7,1,1,2,2,0.4980,0.4980,4,-1
PD_21003018,Others,Fashion,officer,197.64,1,18,1,0,202410,10,3,0,7,7,0.4980,0.0000,7,5
PD_21007974,Wrong,Fitness,would,480.4,1,27,1,0,202404,4,4,0,5,5,0.5248,0.0000,7,5
PD_21008087,Technology,"Home Appliance",show,142.76,1,58,1,0,202309,9,0,0,4,4,0.5274,0.0000,1,2
PD_21003645,Image,Fashion,when,134.38,1,67,0,1,202407,7,0,0,8,8,0.0000,0.4980,5,-1
PD_21004984,Hotel,Books,heart,324.32,1,43,1,0,202410,10,2,0,9,9,0.4954,0.0000,4,5
PD_21008453,Through,Fitness,soon,185.26,1,38,0,1,202307,7,0,0,8,8,0.0000,0.5248,2,2
PD_21008541,Car,Books,able,84.53,1,59,0,1,202303,3,0,0,1,1,0.0000,0.4954,1,2
PD_21002307,Art,Electronics,smile,408.04,1,65,0,1,202305,5,3,0,7,7,0.0000,0.4976,5,2
PD_21001128,Exactly,Fashion,audience,95.74,1,43,0,1,202401,1,0,0,1,1,0.0000,0.4980,1,3
PD_21003368,Catch,Fashion,the,481.39,2,63,0,1,202412,12,3,0,3,6,0.0000,0.4980,5,2
PD_21007519,Let,Electronics,everything,367.57,1,18,0,1,202309,9,4,0,8,8,0.0000,0.4976,6,2
PD_21008934,Action,Electronics,environmental,301.78,3,43,0,1,202401,1,4.33,0,8,24,0.0000,0.4976,2,5
PD_21001000,Risk,Electronics,pay,34.77,7,45,1,1,202311,11,2.86,0,1,13,0.4976,0.4976,2,-1
PD_21001976,Song,"Home Appliance",five,172.19,2,43,1,0,202404,4,2,0,6,12,0.5274,0.0000,3,5
PD_21002094,Figure,Fashion,anyone,31.75,1,35,0,1,202403,3,0,0,3,3,0.0000,0.4980,3,2
PD_21003537,Project,"Home Appliance",middle,269.02,1,47,1,0,202305,5,5,0,3,3,0.5274,0.0000,3,-1
PD_21004703,Friend,Fitness,performance,114.3,2,37,0,1,202409,9,2.5,0,5,10,0.0000,0.5248,2,2
PD_21005599,Democratic,"Home Appliance",debate,307.06,1,32,1,0,202302,2,0,0,3,3,0.5274,0.0000,7,2
PD_21007206,Alone,"Home Appliance",boy,379.98,3,55,1,1,202405,5,2.33,1,10,11,0.5274,0.5274,4,-1
PD_21009931,Describe,"Home Appliance",choice,123.94,2,57,1,0,202302,2,2.5,1,6,6,0.5274,0.0000,1,2
PD_21005618,Media,Fashion,home,230.6,3,46,1,1,202304,4,1.33,1,18,23,0.4980,0.4980,1,5
PD_21000938,Material,"Home Appliance",sit,388.47,2,59,1,0,202308,8,0,1,11,11,0.5274,0.0000,1,2
PD_21000955,Theory,Books,daughter,340.74,2,44,0,1,202408,8,4,0,2,4,0.0000,0.4954,4,2
PD_21007868,Congress,Electronics,later,257.71,1,49,1,0,202403,3,0,0,9,9,0.4976,0.0000,3,1
PD_21008280,He,Electronics,administration,216.07,1,43,1,0,202408,8,4,0,7,7,0.4976,0.0000,2,4
PD_21000508,Often,"Home Appliance",have,358.16,1,27,0,1,202308,8,0,0,6,6,0.0000,0.5274,7,2
PD_21009017,Bag,Books,budget,13.35,1,62,0,1,202412,12,0,0,7,7,0.0000,0.4954,1,0
PD_21009169,Now,"Home Appliance",those,489.95,1,46,0,1,202411,11,2,0,1,1,0.0000,0.5274,3,-4
PD_21009812,Plant,Books,nature,240.6,1,51,0,1,202406,6,0,0,3,3,0.0000,0.4954,2,2
PD_21000463,Court,Electronics,raise,345.61,1,20,0,1,202312,12,0,0,4,4,0.0000,0.4976,6,2
PD_21004307,Investment,Books,the,157.36,1,24,1,0,202403,3,0,0,7,7,0.4954,0.0000,6,2
PD_21004784,Child,Fitness,human,52.36,1,54,0,1,202407,7,0,0,5,5,0.0000,0.5248,3,2
PD_21004879,Fire,Electronics,space,382.43,2,52,0,1,202305,5,0,0,10,14,0.0000,0.4976,3,2
PD_21009998,Image,Fitness,agree,378.55,1,38,0,1,202309,9,4,0,9,9,0.0000,0.5248,2,2
PD_21000249,No,"Home Appliance",anyone,470.52,1,61,1,0,202312,12,1,0,8,8,0.5274,0.0000,1,1
PD_21001102,Bag,Fitness,new,246.84,1,68,0,1,202305,5,0,0,2,2,0.0000,0.5248,6,-1
PD_21006756,Official,Electronics,analysis,293.92,2,41,0,1,202303,3,1,0,3,6,0.0000,0.4976,4,1
PD_21001217,Myself,Fashion,reflect,411.01,1,38,0,1,202404,4,0,0,3,3,0.0000,0.4980,3,5
PD_21006961,Firm,"Home Appliance",social,380.92,2,47,1,0,202404,4,5,0,10,20,0.5274,0.0000,3,5
PD_21007227,Sea,Fashion,suddenly,12.37,1,67,1,0,202405,5,3,0,10,10,0.4980,0.0000,5,-1
PD_21008996,Fear,"Home Appliance",management,358.84,2,42,1,0,202411,11,3.5,0,3,6,0.5274,0.0000,3,-4
